Je	0.0
me	2.7390113
demande	2.99892
où	6.9293118
va	7.025922
le	3.5369854
maire	8.775832
et	3.5638056
Elle	0.0
ne	3.1115808
sait	4.162398
plus	2.168637
à	4.4861984
quelle	6.1472054
heure	4.1461687
va	6.888588
le	3.4809134
dirigeant	11.910573
et	3.6453853
Il	0.0
aimerait	9.551627
savoir	3.9996753
ce	3.9469028
que	1.1771153
va	7.265657
le	2.967989
président	6.38
et	3.5436592
Nous	0.0
voulons	4.9632235
savoir	5.0217323
ce	4.0180607
que	1.043078
va	7.349
l'	4.0744147
animateur	8.833577
et	3.0514224
Je	0.0
me	2.7390113
demande	2.99892
quand	5.524048
va	9.631118
le	3.4322126
gouverneur	12.431564
et	3.654044
Tu	0.0
ne	2.6555293
sais	2.3075266
pas	0.24740924
ce	4.191962
que	0.86040527
va	7.810332
le	2.8948014
bébé	7.306068
et	3.0240898
Il	0.0
ne	3.2158716
sait	4.9636817
pas	0.40701947
à	4.7327456
quel	2.9782321
moment	2.3418577
va	7.190305
mon	8.49835
frère	5.571618
et	3.3035061
Elle	0.0
ignore	8.665357
quel	7.421548
jour	6.430835
va	6.159078
le	3.763742
médecin	9.531659
et	3.5419734
Nous	0.0
avons	1.5619174
noté	6.988576
quand	7.1928043
va	9.761796
l'	4.1665397
agent	8.127619
et	3.566222
Ils	0.0
se	2.9196327
demandent	5.6666927
comment	6.2019043
va	6.8578796
le	3.4012463
patron	8.667503
et	3.4440565
Il	0.0
attend	8.536233
de	2.3533616
voir	5.4474754
combien	7.0870557
va	8.220044
le	3.444826
directeur	9.667519
et	4.1365366
Elle	0.0
verra	8.364548
comment	6.015852
va	6.3477135
le	3.3453867
technicien	11.258708
et	3.5165057
Je	0.0
veux	4.387402
savoir	4.3830824
ce	3.7756734
que	0.9802984
va	7.790479
le	3.1096096
parc	8.646419
et	3.5371525
Je	0.0
me	2.7390113
demande	2.99892
pendant	7.5743484
quelles	8.918378
semaines	3.7818222
va	8.271956
le	3.9388523
meeting	11.108098
et	3.7783022
Il	0.0
ne	3.2158716
sait	4.9636817
pas	0.40701947
quand	6.6038766
va	8.871817
l'	3.981989
avion	7.6564436
et	3.191908
Elle	0.0
ignore	8.665357
combien	6.895665
va	8.02021
le	3.4661112
loyer	11.846401
et	3.4747849
Nous	0.0
voulons	4.9632235
savoir	5.0217323
quand	6.001523
va	8.641919
la	4.0429077
ville	4.9552755
et	3.391339
Nous	0.0
ne	2.8747435
savons	3.6045296
pas	0.37405816
quand	6.372204
va	9.1113405
le	3.189423
parti	7.417202
et	3.7621584
Il	0.0
veut	5.906496
savoir	4.028538
que	1.850619
va	8.762715
le	3.413633
bus	9.171209
et	3.0488043
Il	0.0
aimerait	9.551627
savoir	3.9996753
ce	3.9469028
que	1.1771153
va	7.265657
le	2.967989
restaurant	10.258475
et	2.9784045
Je	0.0
ne	2.1992164
sais	1.91842
pas	0.3091249
comment	2.2429564
va	6.819687
la	4.2321835
réponse	5.932928
et	3.5198467
Je	0.0
me	2.7390113
demande	2.99892
quand	5.524048
va	9.631118
le	3.4322126
spectacle	8.133164
et	3.2443593
Nous	0.0
attendons	6.094054
de	2.9120166
voir	5.818418
ce	3.1714582
que	1.7108727
va	6.9991765
le	3.1109133
livre	8.146861
et	3.2368307
Il	0.0
ignore	9.373047
dans	4.7866855
quelles	6.3323216
rues	6.7679024
va	7.622657
la	4.481635
grève	6.889247
et	3.5665083
Je	0.0
me	2.7390113
demande	2.99892
où	6.9293118
vont	8.553682
le	3.7285118
maire	9.152325
et	3.5444846
Elle	0.0
ne	3.1115808
sait	4.162398
plus	2.168637
à	4.4861984
quelle	6.1472054
heure	4.1461687
vont	8.4857855
le	3.5880554
dirigeant	12.029396
et	3.6363106
Il	0.0
aimerait	9.551627
savoir	3.9996753
ce	3.9469028
que	1.1771153
vont	7.9936357
le	3.2652144
président	6.4307833
et	3.55505
Nous	0.0
voulons	4.9632235
savoir	5.0217323
ce	4.0180607
que	1.043078
vont	7.9563866
l'	4.2636137
animateur	8.987953
et	3.0620594
Je	0.0
me	2.7390113
demande	2.99892
quand	5.524048
vont	12.427893
le	3.6632433
gouverneur	12.522164
et	3.6531167
Tu	0.0
ne	2.6555293
sais	2.3075266
pas	0.24740924
ce	4.191962
que	0.86040527
vont	9.095425
le	3.1313126
bébé	7.401454
et	3.021624
Il	0.0
ne	3.2158716
sait	4.9636817
pas	0.40701947
à	4.7327456
quel	2.9782321
moment	2.3418577
vont	9.013085
mon	8.874874
frère	5.594973
et	3.274547
Elle	0.0
ignore	8.665357
quel	7.421548
jour	6.430835
vont	8.298484
le	3.895438
médecin	9.715164
et	3.5163424
Nous	0.0
avons	1.5619174
noté	6.988576
quand	7.1928043
vont	11.257854
l'	4.282097
agent	8.201945
et	3.6074271
Ils	0.0
se	2.9196327
demandent	5.6666927
comment	6.2019043
vont	6.6366377
le	3.5686707
patron	8.759577
et	3.4314108
Il	0.0
attend	8.536233
de	2.3533616
voir	5.4474754
combien	7.0870557
vont	8.607579
le	3.6436455
directeur	9.523106
et	4.1017303
Elle	0.0
verra	8.364548
comment	6.015852
vont	7.610181
le	3.5208697
technicien	11.344441
et	3.4840994
Je	0.0
veux	4.387402
savoir	4.3830824
ce	3.7756734
que	0.9802984
vont	8.674927
le	3.3779411
parc	8.850339
et	3.5278716
Je	0.0
me	2.7390113
demande	2.99892
pendant	7.5743484
quelles	8.918378
semaines	3.7818222
vont	8.492596
le	4.0444126
meeting	10.636306
et	3.7597725
Il	0.0
ne	3.2158716
sait	4.9636817
pas	0.40701947
quand	6.6038766
vont	11.182841
l'	3.9881537
avion	7.940194
et	3.202577
Elle	0.0
ignore	8.665357
combien	6.895665
vont	8.73283
le	3.6929853
loyer	11.816089
et	3.4725912
Nous	0.0
voulons	4.9632235
savoir	5.0217323
quand	6.001523
vont	10.757465
la	4.176847
ville	5.132205
et	3.3646379
Nous	0.0
ne	2.8747435
savons	3.6045296
pas	0.37405816
quand	6.372204
vont	10.958523
le	3.388829
parti	7.48974
et	3.7920227
Il	0.0
veut	5.906496
savoir	4.028538
que	1.850619
vont	9.950728
le	3.640039
bus	9.468628
et	3.003949
Il	0.0
aimerait	9.551627
savoir	3.9996753
ce	3.9469028
que	1.1771153
vont	7.9936357
le	3.2652144
restaurant	10.444915
et	2.9668977
Je	0.0
ne	2.1992164
sais	1.91842
pas	0.3091249
comment	2.2429564
vont	7.7036858
la	4.3578935
réponse	5.842593
et	3.522955
Je	0.0
me	2.7390113
demande	2.99892
quand	5.524048
vont	12.427893
le	3.6632433
spectacle	8.0560255
et	3.2328818
Nous	0.0
attendons	6.094054
de	2.9120166
voir	5.818418
ce	3.1714582
que	1.7108727
vont	7.900269
le	3.3591359
livre	8.135337
et	3.2358558
Il	0.0
ignore	9.373047
dans	4.7866855
quelles	6.3323216
rues	6.7679024
vont	7.051
la	4.4599695
grève	6.867967
et	3.546805
Je	0.0
me	2.7390113
demande	2.99892
où	6.9293118
va	7.025922
les	4.463663
maires	8.56882
et	3.256369
Elle	0.0
ne	3.1115808
sait	4.162398
plus	2.168637
à	4.4861984
quelle	6.1472054
heure	4.1461687
va	6.888588
les	4.598812
dirigeants	8.701315
et	3.6578348
Il	0.0
aimerait	9.551627
savoir	3.9996753
ce	3.9469028
que	1.1771153
va	7.265657
les	4.187934
présidents	9.526128
et	3.2611885
Nous	0.0
voulons	4.9632235
savoir	5.0217323
ce	4.0180607
que	1.043078
va	7.349
les	4.3067803
animateurs	9.295435
et	2.9629176
Je	0.0
me	2.7390113
demande	2.99892
quand	5.524048
va	9.631118
les	4.53264
gouverneurs	12.031778
et	3.2011375
Tu	0.0
ne	2.6555293
sais	2.3075266
pas	0.24740924
ce	4.191962
que	0.86040527
va	7.810332
les	4.3347588
bébés	7.5637155
et	2.8392973
Il	0.0
ne	3.2158716
sait	4.9636817
pas	0.40701947
à	4.7327456
quel	2.9782321
moment	2.3418577
va	7.190305
mes	9.925524
frère	11.44631
et	3.0534582
Elle	0.0
ignore	8.665357
quel	7.421548
jour	6.430835
va	6.159078
les	4.9743056
médecins	8.017315
et	3.2172453
Nous	0.0
avons	1.5619174
noté	6.988576
quand	7.1928043
va	9.761796
les	4.221968
agents	7.435979
et	3.3802867
Ils	0.0
se	2.9196327
demandent	5.6666927
comment	6.2019043
va	6.8578796
les	3.831431
patrons	8.155693
et	3.1332452
Il	0.0
attend	8.536233
de	2.3533616
voir	5.4474754
combien	7.0870557
va	8.220044
les	4.240675
directeurs	9.795306
et	3.9794812
Elle	0.0
verra	8.364548
comment	6.015852
va	6.3477135
les	4.1974754
techniciens	9.712885
et	3.1859074
Je	0.0
veux	4.387402
savoir	4.3830824
ce	3.7756734
que	0.9802984
va	7.790479
les	4.534342
parcs	9.3896055
et	3.2617645
Je	0.0
me	2.7390113
demande	2.99892
pendant	7.5743484
quelles	8.918378
semaines	3.7818222
va	8.271956
les	4.793047
meetings	10.858805
et	3.2677226
Il	0.0
ne	3.2158716
sait	4.9636817
pas	0.40701947
quand	6.6038766
va	8.871817
les	4.165105
avions	7.6403155
et	3.61548
Elle	0.0
ignore	8.665357
combien	6.895665
va	8.02021
les	4.2313156
loyers	9.806728
et	3.262429
Nous	0.0
voulons	4.9632235
savoir	5.0217323
quand	6.001523
va	8.641919
les	4.186445
villes	7.055825
et	3.173467
Nous	0.0
ne	2.8747435
savons	3.6045296
pas	0.37405816
quand	6.372204
va	9.1113405
les	4.111178
partis	7.775525
et	3.1855319
Il	0.0
veut	5.906496
savoir	4.028538
que	1.850619
va	8.762715
les	4.1166296
bus	9.2442665
et	2.9214823
Il	0.0
aimerait	9.551627
savoir	3.9996753
ce	3.9469028
que	1.1771153
va	7.265657
les	4.187934
restaurants	10.664797
et	2.8572266
Je	0.0
ne	2.1992164
sais	1.91842
pas	0.3091249
comment	2.2429564
va	6.819687
les	4.4202604
réponses	7.7208652
et	3.4685326
Je	0.0
me	2.7390113
demande	2.99892
quand	5.524048
va	9.631118
les	4.53264
spectacles	9.45847
et	3.2314591
Nous	0.0
attendons	6.094054
de	2.9120166
voir	5.818418
ce	3.1714582
que	1.7108727
va	6.9991765
les	4.383792
livres	7.3132305
et	2.8600466
Il	0.0
ignore	9.373047
dans	4.7866855
quelles	6.3323216
rues	6.7679024
va	7.622657
les	4.074752
grèves	9.30235
et	3.4722173
Je	0.0
me	2.7390113
demande	2.99892
où	6.9293118
vont	8.553682
les	4.223426
maires	8.75763
et	3.232687
Elle	0.0
ne	3.1115808
sait	4.162398
plus	2.168637
à	4.4861984
quelle	6.1472054
heure	4.1461687
vont	8.4857855
les	3.9261053
dirigeants	9.272159
et	3.6614645
Il	0.0
aimerait	9.551627
savoir	3.9996753
ce	3.9469028
que	1.1771153
vont	7.9936357
les	3.8619943
présidents	9.626403
et	3.3006036
Nous	0.0
voulons	4.9632235
savoir	5.0217323
ce	4.0180607
que	1.043078
vont	7.9563866
les	4.0107927
animateurs	9.461976
et	2.989978
Je	0.0
me	2.7390113
demande	2.99892
quand	5.524048
vont	12.427893
les	4.062402
gouverneurs	12.139934
et	3.208841
Tu	0.0
ne	2.6555293
sais	2.3075266
pas	0.24740924
ce	4.191962
que	0.86040527
vont	9.095425
les	3.953519
bébés	7.823461
et	2.8332295
Il	0.0
ne	3.2158716
sait	4.9636817
pas	0.40701947
à	4.7327456
quel	2.9782321
moment	2.3418577
vont	9.013085
mes	9.446687
frère	11.435573
et	3.010503
Elle	0.0
ignore	8.665357
quel	7.421548
jour	6.430835
vont	8.298484
les	4.4962845
médecins	8.230288
et	3.2119658
Nous	0.0
avons	1.5619174
noté	6.988576
quand	7.1928043
vont	11.257854
les	3.8913012
agents	7.4711637
et	3.36516
Ils	0.0
se	2.9196327
demandent	5.6666927
comment	6.2019043
vont	6.6366377
les	3.5386965
patrons	8.356621
et	3.0891685
Il	0.0
attend	8.536233
de	2.3533616
voir	5.4474754
combien	7.0870557
vont	8.607579
les	3.8596013
directeurs	9.707077
et	3.9512153
Elle	0.0
verra	8.364548
comment	6.015852
vont	7.610181
les	3.7036958
techniciens	9.870756
et	3.1470785
Je	0.0
veux	4.387402
savoir	4.3830824
ce	3.7756734
que	0.9802984
vont	8.674927
les	4.207136
parcs	9.754015
et	3.2887309
Je	0.0
me	2.7390113
demande	2.99892
pendant	7.5743484
quelles	8.918378
semaines	3.7818222
vont	8.492596
les	4.398056
meetings	10.647425
et	3.275772
Il	0.0
ne	3.2158716
sait	4.9636817
pas	0.40701947
quand	6.6038766
vont	11.182841
les	3.614323
avions	7.9242835
et	3.714816
Elle	0.0
ignore	8.665357
combien	6.895665
vont	8.73283
les	3.8218086
loyers	10.138156
et	3.2617984
Nous	0.0
voulons	4.9632235
savoir	5.0217323
quand	6.001523
vont	10.757465
les	3.7139852
villes	7.1712317
et	3.1789453
Nous	0.0
ne	2.8747435
savons	3.6045296
pas	0.37405816
quand	6.372204
vont	10.958523
les	3.6218553
partis	8.020302
et	3.1548758
Il	0.0
veut	5.906496
savoir	4.028538
que	1.850619
vont	9.950728
les	3.965344
bus	9.620602
et	2.870429
Il	0.0
aimerait	9.551627
savoir	3.9996753
ce	3.9469028
que	1.1771153
vont	7.9936357
les	3.8619943
restaurants	11.03734
et	2.862817
Je	0.0
ne	2.1992164
sais	1.91842
pas	0.3091249
comment	2.2429564
vont	7.7036858
les	4.034419
réponses	7.6741138
et	3.484058
Je	0.0
me	2.7390113
demande	2.99892
quand	5.524048
vont	12.427893
les	4.062402
spectacles	9.331501
et	3.2153375
Nous	0.0
attendons	6.094054
de	2.9120166
voir	5.818418
ce	3.1714582
que	1.7108727
vont	7.900269
les	4.0769515
livres	7.594837
et	2.8849316
Il	0.0
ignore	9.373047
dans	4.7866855
quelles	6.3323216
rues	6.7679024
vont	7.051
les	3.8245077
grèves	9.344027
et	3.4729755
Je	0.0
me	2.7390113
demande	2.99892
où	6.9293118
va	7.025922
le	3.5369854
maire	8.775832
ou	4.981928
Elle	0.0
ne	3.1115808
sait	4.162398
plus	2.168637
à	4.4861984
quelle	6.1472054
heure	4.1461687
va	6.888588
le	3.4809134
dirigeant	11.910573
ou	4.962855
Il	0.0
aimerait	9.551627
savoir	3.9996753
ce	3.9469028
que	1.1771153
va	7.265657
le	2.967989
président	6.38
ou	5.2582846
Nous	0.0
voulons	4.9632235
savoir	5.0217323
ce	4.0180607
que	1.043078
va	7.349
l'	4.0744147
animateur	8.833577
ou	5.4610624
Je	0.0
me	2.7390113
demande	2.99892
quand	5.524048
va	9.631118
le	3.4322126
gouverneur	12.431564
ou	5.2554817
Tu	0.0
ne	2.6555293
sais	2.3075266
pas	0.24740924
ce	4.191962
que	0.86040527
va	7.810332
le	2.8948014
bébé	7.306068
ou	4.9051113
Il	0.0
ne	3.2158716
sait	4.9636817
pas	0.40701947
à	4.7327456
quel	2.9782321
moment	2.3418577
va	7.190305
mon	8.49835
frère	5.571618
ou	5.0569286
Elle	0.0
ignore	8.665357
quel	7.421548
jour	6.430835
va	6.159078
le	3.763742
médecin	9.531659
ou	5.1304026
Nous	0.0
avons	1.5619174
noté	6.988576
quand	7.1928043
va	9.761796
l'	4.1665397
agent	8.127619
ou	5.1091495
Ils	0.0
se	2.9196327
demandent	5.6666927
comment	6.2019043
va	6.8578796
le	3.4012463
patron	8.667503
ou	4.9234247
Il	0.0
attend	8.536233
de	2.3533616
voir	5.4474754
combien	7.0870557
va	8.220044
le	3.444826
directeur	9.667519
ou	5.686536
Elle	0.0
verra	8.364548
comment	6.015852
va	6.3477135
le	3.3453867
technicien	11.258708
ou	5.174751
Je	0.0
veux	4.387402
savoir	4.3830824
ce	3.7756734
que	0.9802984
va	7.790479
le	3.1096096
parc	8.646419
ou	5.7349005
Je	0.0
me	2.7390113
demande	2.99892
pendant	7.5743484
quelles	8.918378
semaines	3.7818222
va	8.271956
le	3.9388523
meeting	11.108098
ou	5.5378323
Il	0.0
ne	3.2158716
sait	4.9636817
pas	0.40701947
quand	6.6038766
va	8.871817
l'	3.981989
avion	7.6564436
ou	4.7225904
Elle	0.0
ignore	8.665357
combien	6.895665
va	8.02021
le	3.4661112
loyer	11.846401
ou	5.554145
Nous	0.0
voulons	4.9632235
savoir	5.0217323
quand	6.001523
va	8.641919
la	4.0429077
ville	4.9552755
ou	4.703387
Nous	0.0
ne	2.8747435
savons	3.6045296
pas	0.37405816
quand	6.372204
va	9.1113405
le	3.189423
parti	7.417202
ou	5.238743
Il	0.0
veut	5.906496
savoir	4.028538
que	1.850619
va	8.762715
le	3.413633
bus	9.171209
ou	4.7178392
Il	0.0
aimerait	9.551627
savoir	3.9996753
ce	3.9469028
que	1.1771153
va	7.265657
le	2.967989
restaurant	10.258475
ou	4.9782214
Je	0.0
ne	2.1992164
sais	1.91842
pas	0.3091249
comment	2.2429564
va	6.819687
la	4.2321835
réponse	5.932928
ou	4.9880757
Je	0.0
me	2.7390113
demande	2.99892
quand	5.524048
va	9.631118
le	3.4322126
spectacle	8.133164
ou	5.0291786
Nous	0.0
attendons	6.094054
de	2.9120166
voir	5.818418
ce	3.1714582
que	1.7108727
va	6.9991765
le	3.1109133
livre	8.146861
ou	5.4999695
Il	0.0
ignore	9.373047
dans	4.7866855
quelles	6.3323216
rues	6.7679024
va	7.622657
la	4.481635
grève	6.889247
ou	5.1898136
Je	0.0
me	2.7390113
demande	2.99892
où	6.9293118
vont	8.553682
le	3.7285118
maire	9.152325
ou	4.9644675
Elle	0.0
ne	3.1115808
sait	4.162398
plus	2.168637
à	4.4861984
quelle	6.1472054
heure	4.1461687
vont	8.4857855
le	3.5880554
dirigeant	12.029396
ou	4.954978
Il	0.0
aimerait	9.551627
savoir	3.9996753
ce	3.9469028
que	1.1771153
vont	7.9936357
le	3.2652144
président	6.4307833
ou	5.3398523
Nous	0.0
voulons	4.9632235
savoir	5.0217323
ce	4.0180607
que	1.043078
vont	7.9563866
l'	4.2636137
animateur	8.987953
ou	5.579728
Je	0.0
me	2.7390113
demande	2.99892
quand	5.524048
vont	12.427893
le	3.6632433
gouverneur	12.522164
ou	5.235687
Tu	0.0
ne	2.6555293
sais	2.3075266
pas	0.24740924
ce	4.191962
que	0.86040527
vont	9.095425
le	3.1313126
bébé	7.401454
ou	4.9127526
Il	0.0
ne	3.2158716
sait	4.9636817
pas	0.40701947
à	4.7327456
quel	2.9782321
moment	2.3418577
vont	9.013085
mon	8.874874
frère	5.594973
ou	5.042706
Elle	0.0
ignore	8.665357
quel	7.421548
jour	6.430835
vont	8.298484
le	3.895438
médecin	9.715164
ou	5.0898466
Nous	0.0
avons	1.5619174
noté	6.988576
quand	7.1928043
vont	11.257854
l'	4.282097
agent	8.201945
