I	0.00
know	6.27811336517334
that	2.3520333766937256
the	2.355128049850464
bulls	17.3046875
and	5.953272342681885
the	4.080531597137451
pigs	6.740396022796631
is	10.837586402893066
<eos>	25.832427978515625
I	0.00
think	4.781286239624023
that	2.5387449264526367
the	2.988407850265503
doors	13.150642395019531
and	3.727179527282715
the	5.410925388336182
windows	3.557295799255371
is	10.348265647888184
<eos>	26.192481994628906
She	0.00
believes	10.329933166503906
that	1.3408524990081787
the	2.0605695247650146
toys	14.176567077636719
and	4.804750442504883
the	3.8349990844726562
bottles	15.319782257080078
is	10.111907958984375
<eos>	25.683748245239258
He	0.00
hopes	14.9962158203125
that	2.443997383117676
the	1.9915997982025146
headlines	18.742292404174805
and	5.434709072113037
the	2.7893195152282715
stories	9.161168098449707
is	10.137466430664062
<eos>	26.986454010009766
We	0.00
know	6.064652919769287
that	2.3066439628601074
the	1.9741146564483643
leaders	12.753612518310547
and	5.4853034019470215
the	2.7673540115356445
rivals	16.055721282958984
is	11.987502098083496
<eos>	24.87656021118164
You	0.00
suspect	15.159241676330566
that	1.3510589599609375
the	1.7670035362243652
physicians	16.693750381469727
and	4.052591800689697
the	3.8899197578430176
patients	6.943310260772705
is	13.205025672912598
<eos>	25.599050521850586
He	0.00
fears	16.6348934173584
that	1.0321118831634521
the	2.0375752449035645
experts	15.279204368591309
and	5.847277641296387
the	2.691615104675293
specialists	10.084395408630371
is	12.765079498291016
<eos>	25.492650985717773
She	0.00
thinks	11.647716522216797
that	2.252629041671753
the	2.304706573486328
<unk>	3.5943922996520996
and	5.539842128753662
the	2.892153739929199
consultants	18.93230628967285
is	10.72126579284668
<eos>	24.754568099975586
He	0.00
knows	11.522665023803711
that	2.29728627204895
the	2.2672038078308105
commanders	16.040212631225586
and	5.096190452575684
the	2.6408722400665283
deputies	10.18204116821289
is	12.018410682678223
<eos>	25.191160202026367
He	0.00
believes	10.138664245605469
that	1.1807271242141724
the	1.8826404809951782
pilots	14.50842571258545
and	4.8189287185668945
the	3.2086470127105713
planes	11.353025436401367
is	13.975582122802734
<eos>	26.036813735961914
You	0.00
believe	9.250808715820312
that	1.568801760673523
the	2.0223193168640137
knights	15.490117073059082
and	4.183526039123535
the	3.346695899963379
horses	9.300187110900879
is	11.456396102905273
<eos>	25.529146194458008
We	0.00
believe	7.021371364593506
that	1.1893354654312134
the	1.867971658706665
keys	13.607401847839355
and	5.342647552490234
the	2.422776937484741
locks	11.814691543579102
is	9.823253631591797
<eos>	27.123044967651367
They	0.00
believe	8.013432502746582
that	1.1416617631912231
the	1.7629101276397705
memos	19.641685485839844
and	4.376763820648193
the	5.607661247253418
messages	7.896193504333496
is	11.066963195800781
<eos>	26.14776039123535
You	0.00
know	6.225463390350342
that	3.9705073833465576
the	2.0637996196746826
warnings	15.141824722290039
and	5.236713409423828
the	3.5649361610412598
decisions	12.073515892028809
is	10.35972785949707
<eos>	23.35181427001953
She	0.00
knows	11.60819149017334
that	2.278902053833008
the	2.5218210220336914
protests	14.753069877624512
and	4.5638861656188965
the	3.127030372619629
petitions	12.770670890808105
is	10.521463394165039
<eos>	25.6697998046875
They	0.00
know	9.485983848571777
that	2.1694839000701904
the	1.8723177909851074
investigations	16.11646842956543
and	4.891708850860596
the	3.666562557220459
studies	10.95667552947998
is	11.417076110839844
<eos>	27.05894660949707
She	0.00
fears	15.903525352478027
that	1.086686611175537
the	2.1781163215637207
drivers	15.417377471923828
and	6.7363972663879395
the	3.5818915367126465
passengers	6.260712623596191
is	13.437432289123535
<eos>	25.284387588500977
They	0.00
fear	14.846694946289062
that	0.9374327063560486
the	1.9751636981964111
walls	12.854576110839844
and	4.527919769287109
the	3.558302402496338
screens	13.854962348937988
is	10.833419799804688
<eos>	25.831127166748047
I	0.00
fear	11.24657154083252
